CommercialCsiNumber,CommercialDeliveryMonth,UACsiNumber,SymbolCommercial,SymbolUA,ExchangeSymbol,Exchange,Name,SessionType,CloseField,SessionGroup,IsActive,TerminalPointValue,FullPointValue,Currency,ContractSize,Units,MinimumTick,TickValue,DeliveryMonths,StartDate,EndDate,LinkSymbol,TradingTime,OhlcOffset,Footnote,ConversionFactorCode,HasImplied5,HasCurrentDayVolume,HasCurrentDayOpenInterest,HasKnownExpirationDates,LastTotalVolume
100268,0,1268,HXC,HXC,HX,CME,"HDD Kansas City",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,VVVVIIIIIVVV,2007-12-11,2016-05-03,"","17:00 - 15:15",,"",1,0,0,0,1,
100269,0,1269,K1C,K1C,K1,CME,"CDD Atlanta",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2000-01-31,2018-11-02,"","17:00 - 15:15",,"",1,0,0,0,1,
100270,0,1270,K2C,K2C,K2,CME,"CDD Chicago",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2000-01-31,2018-11-02,"","17:00 - 15:15",,"",1,0,0,0,1,
100271,0,1271,K3C,K3C,K3,CME,"CDD Cincinnati",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2000-01-31,2018-11-02,"","17:00 - 15:15",,"",1,0,0,0,1,
100272,0,1272,K4C,K4C,K4,CME,"CDD New York",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2000-01-31,2018-11-02,"","17:00 - 15:15",,"",1,0,0,0,1,
100273,0,1273,K5C,K5C,K5,CME,"CDD Dallas",,Settlement,"",1,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2000-01-31,2021-08-11,"","17:00 - 15:15",,"",1,0,0,0,1,0
100274,0,1274,K6C,K6C,K6,CME,"CDD Philadelphia",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2000-01-31,2015-11-04,"","17:00 - 15:15",,"",1,0,0,0,1,
100275,0,1275,K7C,K7C,K7,CME,"CDD Portland",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2000-01-31,2015-11-04,"","17:00 - 15:15",,"",1,0,0,0,1,
100276,0,1276,K8C,K8C,K8,CME,"CDD Tucson",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2000-01-31,2015-11-04,"","17:00 - 15:15",,"",1,0,0,0,1,
100277,0,1277,K9C,K9C,K9,CME,"CDD Des Moines",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2000-01-31,2015-11-04,"","17:00 - 15:15",,"",1,0,0,0,1,
100278,0,1278,K0C,K0C,K0,CME,"CDD Las Vegas",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2000-01-31,2018-11-02,"","17:00 - 15:15",,"",1,0,0,0,1,
100279,0,1279,KKC,KKC,KK,CME,"CDD Detroit",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2007-12-12,2015-06-08,"","17:00 - 15:15",,"",1,0,0,0,1,
100280,0,1280,KQC,KQC,KQ,CME,"CDD Minneapolis",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2007-12-12,2018-11-02,"","17:00 - 15:15",,"",1,0,0,0,1,
100281,0,1281,KRC,KRC,KR,CME,"CDD Houston",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2007-12-12,2015-06-08,"","17:00 - 15:15",,"",1,0,0,0,1,
100282,0,1282,KSC,KSC,KS,CME,"CDD Sacramento",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2007-12-12,2018-11-02,"","17:00 - 15:15",,"",1,0,0,0,1,
100283,0,1283,KUC,KUC,KU,CME,"CDD Salt Lake City",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2007-12-12,2015-06-08,"","17:00 - 15:15",,"",1,0,0,0,1,
100284,0,1284,KVC,KVC,KV,CME,"CDD Baltimore",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2007-12-12,2015-11-04,"","17:00 - 15:15",,"",1,0,0,0,1,
100285,0,1285,KWC,KWC,KW,CME,"CDD Boston",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2007-12-12,2015-11-04,"","17:00 - 15:15",,"",1,0,0,0,1,
100286,0,1286,KXC,KXC,KX,CME,"CDD Kansas City",,Settlement,"",0,2,20,USD,"USD 20 x Index","points",10,20,IIIVVVVVVVII,2007-12-12,2015-06-08,"","17:00 - 15:15",,"",1,0,0,0,1,
100289,0,1289,XKN,XKN,XK,NYMEX,"Crude Oil Backwardation/Contango Index",,Settlement,"",0,2,200,USD,"USD 200 x Index","points",5,10,IIIIIIIIIIIV,2008-02-11,2012-10-31,"","18:00 - 17:15",,"",2,0,0,0,1,
100290,0,1290,XCN,XCN,XC,NYMEX,"Crude MACI Inx",,Settlement,"",0,2,200,USD,"USD 200 x Index","points",5,10,VIIIIIIIIIII,2008-02-11,2012-04-13,"","18:00 - 17:15",,"",2,0,0,0,1,
100299,0,1299,VLN,VLN,VL,CLEAR,"Rotterdam Gasoil 0.1 Barges FOB Swap",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD/tonne",1,1,VVVVVVVVVVVV,2008-03-17,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,0
100300,0,1300,CUN,CUN,CU,CLEAR,"Chicago Ethanol Swap (Platts)",,Settlement,"",1,4.2,42000,USD,"42000 gal","USD/gal",1,4.2,VVVVVVVVVVVV,2008-03-17,2021-08-11,"","18:00 - 17:00",,"",4,0,0,0,1,2324
100301,0,1301,EZN,EZN,EZ,CLEAR,"New York Ethanol Swap (Platts)",,Settlement,"",1,4.2,42000,USD,"42000 gal","USD/gal",1,4.2,VVVVVVVVVVVV,2008-03-17,2021-08-11,"","18:00 - 17:00",,"",4,0,0,0,1,0
100302,0,1302,RCN,RCN,EUA,CLEAR,"Carbon European Union Allowance Emissions",,Settlement,"",0,10,1000,EUR,"1000 tonnes","EUR/tonne",1,10,IIVIIVIIVIIV,2008-03-17,2014-12-22,"","18:00 - 17:15",,"",2,0,0,0,1,
100303,0,1303,VAN,VAN,CCR,CLEAR,"Carbon Certified Emission Reduction",,Settlement,"",0,10,1000,EUR,"1000 tonnes","EUR/tonne",1,10,IIVIIVIIVIIV,2008-03-17,2012-11-29,"","18:00 - 17:15",,"",2,0,0,0,1,
100304,0,1304,RNN,RNN,,CLEAR,"NOX Seasonal Emission Allowance Current Vintage",,Settlement,"",0,1,1,USD,"10 short tons","USD/ton",25,25,IIVIIVIIVIIV,2008-03-17,2008-12-31,"","18:00 - 17:15",,"",0,0,0,0,1,
100305,0,1305,INN,INN,IN,CLEAR,"Henry Hub Natural Gas Index Swap (Platts)",,Settlement,"",0,0.25,2500,USD,"2500 mmBTU","USD/mmBTU",2.5,0.625,VVVVVVVVVVVV,2008-03-17,2020-10-30,"","18:00 - 17:00",5,"",4,0,0,0,1,
100306,0,1306,IPN,IPN,IP,CLEAR,"Houston Ship Channel Natural Gas Index Swap (Platts)",,Settlement,"",0,0.25,2500,USD,"2500 mmBTU","USD/mmBTU",2.5,0.625,VVVVVVVVVVVV,2008-03-17,2016-08-31,"","18:00 - 17:15",5,"",4,0,0,0,1,
100307,0,1307,IVN,IVN,IV,CLEAR,"Panhandle Natural Gas Index Swap (Platts)",,Settlement,"",0,0.25,2500,USD,"2500 mmBTU","USD/mmBTU",2.5,0.625,VVVVVVVVVVVV,2008-03-17,2016-10-31,"","18:00 - 17:15",5,"",4,0,0,0,1,
100308,0,1308,IYN,IYN,IY,CLEAR,"Waha Natural Gas Index Swap (Platts)",,Settlement,"",0,0.25,2500,USD,"2500 mmBTU","USD/mmBTU",2.5,0.625,VVVVVVVVVVVV,2008-03-17,2017-04-04,"","18:00 - 17:15",5,"",4,0,0,0,1,
100309,0,1309,OIN,OIN,OI,CLEAR,"NGPL Texok Natural Gas Index Swap (Platts)",,Settlement,"",0,0.25,2500,USD,"2500 mmBTU","USD/mmBTU",2.5,0.625,VVVVVVVVVVVV,2008-03-17,2017-10-13,"","18:00 - 17:15",5,"",4,0,0,0,1,
100310,0,1310,DIN,DIN,DI,CLEAR,"Demarc Natural Gas Index Swap (Platts)",,Settlement,"",0,0.25,2500,USD,"2500 mmBTU","USD/mmBTU",2.5,0.625,VVVVVVVVVVVV,2008-03-17,2016-08-02,"","18:00 - 17:15",5,"",4,0,0,0,1,
100311,0,1311,ARN,ARN,AR,CLEAR,"Northwest Europe Gasoline Swap (Argus)",,Settlement,"",0,10,1000,USD,"1000 metric tons","USD/tonne",1,10,VVVVVVVVVVVV,2008-03-17,2010-04-08,"","18:00 - 17:15",,"",2,0,0,0,1,
100323,0,1323,QEN,QEN,QEN,CLEAR,"Ethanol Physical",,Settlement,"",0,4.2,42000,USD,"42000 gal","USD/gal",1,4.2,VVVVVVVVVVVV,2008-04-01,2012-11-29,"","18:00 - 17:15",,"",4,0,0,0,1,
100324,0,1324,VEN,VEN,,CLEAR,"Columbian Peso Index",,Settlement,"",0,0.25,25,USD,"USD 25 x index","points",10,2.5,VVVVVVVVVVVV,2008-04-01,2008-08-27,"","18:00 - 17:15",,"",2,0,0,0,1,
100331,0,1331,EMI,EMI,EMI,CME,"e-mini MSCI Emerging Markets Index",,Settlement,"",0,0.5,50,USD,"USD 50 x Index","points",10,5,IIVIIVIIVIIV,2008-05-27,2011-06-20,"","15:30 - 15:15",,"",2,0,0,0,1,
100344,0,1344,QAN,QAN,QA,CLEAR,"mini Low Sulphur Gasoil Financial",,Settlement,"",1,0.1,100,USD,"100 tonne","USD / tonne",1,0.1,VVVVVVVVVVVV,2008-10-09,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,30
100345,0,1345,MEN,MEN,ME,CLEAR,"Gulf Coast Jet vs NYH#2 HO Spread",,Settlement,"",1,4.2,42000,USD,"42000 gal","USD / gal",1,4.2,VVVVVVVVVVVV,2008-10-09,2021-08-11,"","18:00 - 17:00",50,"",4,0,0,0,1,773
100346,0,1346,LTN,LTN,LT,CLEAR,"Up-Down GC USLD vs NYMEX HO Spread",,Settlement,"",1,4.2,42000,USD,"42000 gal","USD / gal",1,4.2,VVVVVVVVVVVV,2008-10-09,2021-08-11,"","18:00 - 17:00",50,"",4,0,0,0,1,1052
100347,0,1347,GXN,GXN,GX,CLEAR,"European Gasoil Calendar Swap",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD / tonne",1,1,VVVVVVVVVVVV,2008-10-09,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,0
100348,0,1348,WQN,WQN,WQ,CLEAR,"Gasoil 0.1 Barges FOB Rdam v ICE Gasoil Swap",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD / tonne",1,1,VVVVVVVVVVVV,2008-10-09,2021-08-11,"","18:00 - 17:00",50,"",3,0,0,0,1,0
100349,0,1349,JSN,JSN,JS,CLEAR,"L.A. Jet (OPIS) Swap",,Settlement,"",1,4.2,42000,USD,"42000 gal","USD / gal",1,4.2,VVVVVVVVVVVV,2008-10-09,2021-08-11,"","18:00 - 17:00",50,"",4,0,0,0,1,0
100350,0,1350,PTN,PTN,PT,CLEAR,"Propane (OPIS) Swap",,Settlement,"",0,4.2,42000,USD,"42000 gal","USD / gal",1,4.2,VVVVVVVVVVVV,2008-10-09,2009-12-28,"","18:00 - 17:15",,"",4,0,0,0,1,
100351,0,1351,IXN,IXN,IX,CLEAR,"TETCO M-3 Index Swap",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","USD / mmBtu",1,0.25,VVVVVVVVVVVV,2008-10-09,2017-10-20,"","18:00 - 17:15",50,"",4,0,0,0,1,
100352,0,1352,ITN,ITN,IT,CLEAR,"Transco Zone 6 Index Swap",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","USD / mmBtu",1,0.25,VVVVVVVVVVVV,2008-10-09,2017-10-20,"","18:00 - 17:15",50,"",4,0,0,0,1,
100353,0,1353,IKN,IKN,IK,CLEAR,"PG&E Citygate Index Swap",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","USD / mmBtu",1,0.25,VVVVVVVVVVVV,2008-10-09,2012-10-18,"","18:00 - 17:15",50,"",4,0,0,0,1,
100354,0,1354,ISN,ISN,IS,CLEAR,"Chicage Index Swap",,Settlement,"",0,0.25,2500,USD,"2500 mmBtu","USD / mmBtu",1,0.25,VVVVVVVVVVVV,2008-10-09,2013-02-28,"","18:00 - 17:15",50,"",4,0,0,0,1,
100355,0,1355,GZN,GZN,GZ,CLEAR,"European Low Sulphur Gasoil Brent Crack Spread",,Settlement,"",1,1,1000,USD,"1000 bbl","USD / bbl",1,1,VVVVVVVVVVVV,2008-10-09,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,0
100356,0,1356,RGN,RGN,RG,CLEAR,"Argus Gasoline Crack Spread Swap",,Settlement,"",0,10,1000,USD,"1000 bbl","USD / bbl",1,10,VVVVVVVVVVVV,2008-10-09,2010-04-08,"","18:00 - 17:15",500,"",2,0,0,0,1,
100357,0,1357,GAN,GAN,GA,CLEAR,"Singapore Gasoil (Platts) vs. Low Sulphur Gasoil",,Settlement,"",1,10,1000,USD,"1000 bbl","USD / bbl",1,10,VVVVVVVVVVVV,2008-10-09,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,0
100358,0,1358,RMN,RMN,RM,CLEAR,"RBOB Crack Spread Swap",,Settlement,"",1,10,1000,USD,"1000 bbl","USD / bbl",1,10,VVVVVVVVVVVV,2008-10-21,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,0
100359,0,1359,BKN,BKN,BK,CLEAR,"WTI-Brent Calendar Swap",,Settlement,"",1,10,1000,USD,"1000 bbl","USD / bbl",1,10,VVVVVVVVVVVV,2008-10-21,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,995
100360,0,1360,FYN,FYN,FY,CLEAR,"Dated-to-Frontline Brent Swap",,Settlement,"",1,1,1000,USD,"1000 bbl","USD / bbl",1,1,VVVVVVVVVVVV,2008-10-21,2021-08-11,"","18:00 - 17:00",500,"",3,0,0,0,1,0
100361,0,1361,RVN,RVN,RV,CLEAR,"RBOB Up-Down Calendar Swap",,Settlement,"",0,4.2,42000,USD,"42000 gal","USD / gal",1,4.2,VVVVVVVVVVVV,2008-10-21,2016-03-31,"","18:00 - 17:15",50,"",4,0,0,0,1,
100362,0,1362,HRN,HRN,HRC,COMEX,"US Midwest Domestic Hot Rolled Coil Steel",,Settlement,"",1,0.2,20,USD,"20 short tons","USD / ton",100,20,VVVVVVVVVVVV,2008-10-22,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,866
100363,0,1363,SW7,SW7,7I,CBT,"Interest Swap 7 Year",,Settlement,"",0,3.125,1000,USD,"USD 100000","points",5,15.625,IIVIIVIIVIIV,2008-10-21,2013-09-16,"","18:00 - 16:00",,"",-7,0,0,0,1,
100364,0,1364,LB2,LB2,LB,CME,"Lumber",RTH,Settlement,"LB,LB2,LB1",1,11,110,USD,"110000 board ft","USD/1000 board ft",1,11,VIVIVIVIVIVI,2008-10-20,2021-08-11,"LB starts at 1969-10-01","09:00 - 16:00",,"",1,0,0,0,1,0
100365,0,1365,LB1,LB1,LB,CME,"Lumber",ETH,Last,"LB,LB2,LB1",1,11,110,USD,"110000 board ft","USD/1000 board ft",1,11,VIVIVIVIVIVI,2008-10-20,2021-08-11,"LB starts at 1969-10-01","09:00 - 16:00",,"",1,0,0,0,1,260
100366,0,1366,I30,I30,,CBT,"Interest Swap 30yr",RTH,Settlement,"I30,I31,I32",0,3.125,1000,USD,"USD 100000","points",5,15.625,IIVIIVIIVIIV,2008-10-24,2013-09-16,"","07:20 - 14:00",,"",-7,0,0,0,0,
100367,0,1367,I31,I31,,CBT,"Interest Swap 30yr",ETH,Last,"I30,I31,I32",0,3.125,1000,USD,"USD 100000","points",5,15.625,IIVIIVIIVIIV,2008-10-24,2013-09-16,"","18:03 - 16:00",,"",-7,0,0,0,0,
100368,0,1368,I32,I32,NZB,CBT,"Interest Swap 30yr",Combined,Settlement,"I30,I31,I32",0,3.125,1000,USD,"USD 100000","points",5,15.625,IIVIIVIIVIIV,2008-10-24,2013-09-16,"","18:03 - 16:00",,"",-7,0,0,0,0,
100394,0,1394,CXG,CXG,,CBT,"Liquid 50 CDS Index",,Settlement,"",0,5,500,USD,"USD 500 x Index","points",1,5,IIVIIVIIVIIV,2009-01-20,2009-03-02,"","17:30 - 16:00",,"",2,0,0,0,1,
100404,0,1404,IR1,IR1,,CBT,"Swap-Interest Rate 5 Yr",ETH,Last,"IR,IR2,IR1",0,15.625,1000,USD,"USD 100000","points",1,15.625,IIVIIVIIVIIV,2009-03-02,2013-09-16,"","17:30 - 16:00",,"",-4,0,0,0,0,
100405,0,1405,NI1,NI1,,CBT,"Swap Interest Rate 10 Yr",ETH,Last,"NI2,NI,NI1",0,15.625,1000,USD,"$100000","points",1,15.625,IIVIIVIIVIIV,2009-03-02,2013-09-16,"","17:30 - 16:00",,"",-4,0,0,0,0,
100406,0,1406,GI1,GI1,GI,CME,"Goldman Sachs Commodity Index",ETH,Last,"GI,GI2,GI1",1,2.5,250,USD,"$250 x Index","points",5,12.5,VVVVVVVVVVVV,2009-03-02,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,1923
100407,0,1407,T3,T3,3YR,CBT,"3-Year Treasury Note",Combined,Settlement,"T3,T32,Z3N",1,6.25,2000,USD,"USD 200000","points",2.5,15.625,IIVIIVIIVIIV,2009-03-23,2021-08-11,"","17:00 - 16:00",,"",-8,0,0,0,1,12545
100408,0,1408,T32,T32,3YR,CBT,"3-Year Treasury Note",RTH,Settlement,"T3,T32,Z3N",1,6.25,2000,USD,"USD 200000","points",2.5,15.625,IIVIIVIIVIIV,2009-03-23,2021-08-11,"","17:00 - 16:00",,"",-8,0,0,0,1,0
100409,0,1409,Z3N,Z3N,3YR,CBT,"3-Year Treasury Note",ETH,Last,"T3,T32,Z3N",1,6.25,2000,USD,"USD 200000","points",2.5,15.625,IIVIIVIIVIIV,2009-03-23,2021-08-11,"","17:00 - 16:00",,"",-8,0,0,0,1,12545
100412,0,1412,TRY,TRY,TRY,CME,"Turkish Lira",,Settlement,"",0,20,200000,TRY,"USD 200000","TRY / USD",1,20,IIVIIVIIVIIV,2009-03-20,2018-09-18,"","17:00 - 16:00",,"",4,0,0,0,1,
100413,0,1413,TRE,TRE,TRE,CME,"Euro / Turkish Lira",,Settlement,"",0,12.5,125000,TRY,"EUR 125000","TRY / EUR",1,12.5,IIVIIVIIVIIV,2009-03-20,2018-08-17,"","17:00 - 16:00",,"",4,0,0,0,1,
100414,0,1414,M6B,M6B,M6B,CME,"e-micro GBP / USD",,Settlement,"",1,0.625,6250,USD,"GBP 6250","USD / GBP",1,0.625,IIVIIVIIVIIV,2009-03-23,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,1841
100415,0,1415,M6E,M6E,M6E,CME,"e-micro EUR/USD",,Settlement,"",1,0.125,12500,USD,"EUR 12500","USD / EUR",10,1.25,IIVIIVIIVIIV,2009-03-23,2021-08-11,"","17:00 - 16:00",,"",5,0,0,0,1,15893
100416,0,1416,M6A,M6A,M6A,CME,"e-micro AUD/USD",,Settlement,"",1,1,10000,USD,"AUD 10000","USD / AUD",1,1,IIVIIVIIVIIV,2009-03-23,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,6292
100417,0,1417,M6J,M6J,M6J,CME,"e-micro USD / JPY",,Settlement,"",1,100,10000,JPY,"USD 10000","JPY / USD",1,100,IIVIIVIIVIIV,2009-03-23,2021-08-11,"","17:00 - 16:00",,"",2,0,0,0,1,0
100418,0,1418,M6C,M6C,M6C,CME,"e-micro USD / CAD",,Settlement,"",1,1,10000,CAD,"USD 10000","CAD / USD",1,1,IIVIIVIIVIIV,2009-03-23,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,2
100419,0,1419,M6S,M6S,M6S,CME,"e-micro USD / CHF",,Settlement,"",1,1,10000,CHF,"USD 10000","CHF / USD",1,1,IIVIIVIIVIIV,2009-03-23,2021-08-11,"","17:00 - 16:00",,"",4,0,0,0,1,0
100424,0,1424,XGN,XGN,8Q,COMEX,"E-Mini Gold",,Settlement,"",0,0.33,33,USD,"33 troy oz.","USD / oz.",10,3.3000000000000003,SVSVSVSVSVSV,2009-04-20,2011-01-27,"","18:00 - 17:15",,"",2,0,0,0,1,
100425,0,1425,XSN,XSN,6Q,COMEX,"E-Mini Silver",ETH,Last,"",0,1,1000,USD,"1000 troy oz.","USD/troy oz",1,1,VSVSVSVSVSSV,2009-04-20,2014-06-26,"","18:00 - 17:15",,"",3,0,0,0,1,
100427,0,1427,R8N,R8N,R8,CLEAR,"PJM PEPCO Zone Peak Swap",,Settlement,"",0,0.8,80,USD,"80 Mwh (5Mwh per peak hoour)","USD / Mwh",5,4,VVVVVVVVVVVV,2009-05-15,2017-12-29,"","18:00 - 17:00",,"",2,0,0,0,0,
100428,0,1428,Q8N,Q8N,Q8,CLEAR,"PJM Pepco Zone Off-Peak Swap",,Settlement,"",1,0.05,5,USD,"5 Mwh (5Mwh per off-peak hour)","USD / Mwh",5,0.25,VVVVVVVVVVVV,2009-05-15,2021-08-11,"","18:00 - 17:00",,"",2,0,0,0,1,0
100452,0,1452,N1A,N1A,1A,CLEAR,"Argus Biodiesel RME FOB Rotterdam Swap",,Settlement,"",0,0.1,100,USD,"100 tonnes","USD / tonne",1,0.1,VVVVVVVVVVVV,2009-03-23,2013-12-31,"","18:00 - 17:15",,"",3,0,0,0,1,
100456,0,1456,UBN,UBN,UB,CLEAR,"Dated Brent Crude Oil Swap",,Settlement,"",1,1,1000,USD,"1000 bbl","USD / bbl",1,1,VVVVVVVVVVVV,2009-07-30,2021-08-11,"","18:00 - 17:00",,"",3,0,0,0,1,0
100457,0,1457,BYN,BYN,BY,CLEAR,"WTI-Brent (ICE) Bullet Swap",,Settlement,"",1,10,1000,USD,"1000 bbl","USD / bbl",1,10,VVVVVVVVVVVV,2009-07-30,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,0
100458,0,1458,UIN,UIN,UI,CLEAR,"Fuel Oil Swap Med",,Settlement,"",0,10,1000,USD,"1000 tonnes","USD / tonne",1,10,VVVVVVVVVVVV,2009-07-30,2021-08-03,"","18:00 - 17:00",,"",2,0,0,0,1,
100459,0,1459,UJN,UJN,UJ,CLEAR,"Jet Kero Swap NWE",,Settlement,"",0,10,1000,USD,"1000 tonnes","USD / tonne",1,10,VVVVVVVVVVVV,2009-07-30,2021-07-30,"","18:00 - 17:00",,"",2,0,0,0,1,
100460,0,1460,Z4N,Z4N,Z4,CLEAR,"Gasoil 0.1 CIF MED Swap",,Settlement,"",0,1,1000,USD,"1000 tonnes","USD / tonne",10,10,VVVVVVVVVVVV,2009-07-30,2018-06-14,"","18:00 - 15:15",,"",3,0,0,0,1,
100461,0,1461,Z5N,Z5N,Z5,CLEAR,"Gasoil 0.1 CIF MED vs ICE Gasoil Swap",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD / tonne",10,10,VVVVVVVVVVVV,2009-07-30,2021-08-11,"","18:00 - 17:00",50,"",3,0,0,0,1,0
100462,0,1462,Z6N,Z6N,Z6,CLEAR,"ULSD 10PPM CIF MED Swap",,Settlement,"",0,1,1000,USD,"1000 tonnes","USD / tonne",10,10,VVVVVVVVVVVV,2009-07-30,2020-12-31,"","18:00 - 17:00",,"",3,0,0,0,0,
100463,0,1463,Z7N,Z7N,Z7,CLEAR,"ULSD 10PPM CIF MED vs ICE Gasoil Swap",,Settlement,"",0,1,1000,USD,"1000 tonnes","USD / tonne",1,1,VVVVVVVVVVVV,2009-07-30,2019-12-31,"","18:00 - 17:00",50,"",3,0,0,0,1,
100464,0,1464,FI,FI,FI,CLEAR,"Fuel Oil 1% NWE Crack vs ICE Brent",,Settlement,"",1,10,1000,USD,"1000 bbl","USD / bbl",1,10,VVVVVVVVVVVV,2009-07-30,2021-08-11,"","18:00 - 15:15",500,"",2,0,0,0,1,0
100465,0,1465,FON,FON,FO,CLEAR,"Fuel Oil 3.5% Rdam Crack vs ICE Brent",,Settlement,"",1,1,1000,USD,"1000 bbl","USD / bbl",1,1,VVVVVVVVVVVV,2009-07-30,2021-08-11,"","18:00 - 17:00",500,"",3,0,0,0,1,0
100466,0,1466,FKN,FKN,FK,CLEAR,"Fuel Oil Rdam v MED",,Settlement,"",0,10,1000,USD,"1000 tonnes","USD / tonne",1,10,VVVVVVVVVVVV,2009-07-30,2020-03-31,"","18:00 - 17:00",500,"",2,0,0,0,1,
100467,0,1467,ETN,ETN,ET,CLEAR,"Gasoil 10PPM Rdam Barges v ICE Gasoil",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD / tonne",,,VVVVVVVVVVVV,2009-07-30,2021-08-11,"","18:00 - 17:00",500,"",3,0,0,0,1,0
100468,0,1468,JCN,JCN,JC,CLEAR,"Jet CIF NWE v ICE Gasoil",,Settlement,"",1,10,1000,USD,"1000 tonnes","USD / tonne",,,VVVVVVVVVVVV,2009-07-30,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,0
100469,0,1469,JRN,JRN,JR,CLEAR,"Jet Barges FOB Rdam vs ICE Gasoil Swap",,Settlement,"",0,10,1000,USD,"1000 tonnes","USD / tonne",1,10,VVVVVVVVVVVV,2009-07-30,2018-06-14,"","18:00 - 15:15",500,"",2,0,0,0,1,
100470,0,1470,ENN,ENN,EN,CLEAR,"Naphtha Crack Spread",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD / tonne",1,1,VVVVVVVVVVVV,2009-07-30,2021-08-11,"","18:00 - 17:00",500,"",3,0,0,0,1,0
100471,0,1471,HAN,HAN,HA,CLEAR,"Heating Oil v ICE Gasoil",,Settlement,"",0,4.2,42000,USD,"42000 gal","USD / gal",1,4.2,VVVVVVVVVVVV,2009-07-30,2014-12-31,"","18:00 - 15:15",50,"",4,0,0,0,1,
100472,0,1472,FSN,FSN,FS,CLEAR,"Fuel Oil Swap Cargo v Barges",,Settlement,"",1,10,1000,USD,"1000 tonnes","USD / tonne",1,10,VVVVVVVVVVVV,2009-07-30,2021-08-11,"","18:00 - 17:00",500,"",2,0,0,0,1,0
100473,0,1473,EWN,EWN,EW,CLEAR,"East-West Fuel Oil Spread Swap",,Settlement,"",1,1,1000,USD,"1000 tonnes","USD / tonne",1,1,VVVVVVVVVVVV,2009-07-30,2021-08-11,"","18:00 - 17:00",500,"",3,0,0,0,1,0
100474,0,1474,TUN,TUN,TU,CLEAR,"Gasoil 0.1 CIF NWE vs. ICE Gasoil Swap",,Settlement,"",0,1,1000,USD,"1000 tonnes","USD / tonne",1,1,VVVVVVVVVVVV,2009-07-30,2018-06-14,"","18:00 - 15:15",50,"",3,0,0,0,1,
100475,0,1475,TPN,TPN,TP,CLEAR,"Gasoil 10 PPM Cargoes CIF NWE v ICE Gasoil",,Settlement,"",0,1,100,USD,"1000 tonnes","USD / tonne",1,1,VVVVVVVVVVVV,2009-07-30,2019-12-31,"","18:00 - 17:00",500,"",2,0,0,0,1,
